NO,RPM,X_ACC,Y_ACC,Z_ACC,OUTPUT
7722,2500,290,380,355,0
7723,2500,377,378,250,0
7724,2500,263,373,354,0
7725,2500,360,396,361,0
7726,2500,358,394,306,0
7727,2500,314,400,363,0
7728,2500,286,381,345,0
7729,2500,342,387,328,0
7730,2500,331,422,252,0
7731,2500,331,379,308,0
7732,2500,374,398,349,0
7733,2500,331,375,335,0
7734,2500,310,386,383,0
7735,2500,297,389,364,0
7736,2500,286,386,366,0
7737,2500,320,380,369,0
7738,2500,363,379,303,0
7739,2500,316,389,330,0
7740,2500,303,390,363,0
7741,2500,364,401,360,0
7742,2500,301,386,360,0
7743,2500,326,412,324,0
7744,2500,282,386,370,0
7745,2500,337,389,362,0
7746,2500,320,391,358,0
7747,2500,330,395,316,0
7748,2500,348,384,379,0
7749,2500,381,389,305,0
7750,2500,336,360,337,0
7751,2500,309,401,371,0
7752,2500,329,425,308,0
7753,2500,338,312,297,0
7754,2500,305,395,329,0
7755,2500,356,390,250,0
7756,2500,357,399,336,0
7757,2500,310,394,326,0
7758,2500,282,354,284,0
7759,2500,297,405,356,0
7760,2500,328,375,340,0
7761,2500,318,381,378,0
7762,2500,324,403,333,0
7763,2500,314,410,366,0
7764,2500,333,414,313,0
7765,2500,372,387,266,0
7766,2500,327,378,350,0
7767,2500,332,403,319,0
7768,2500,330,397,299,0
7769,2500,317,414,355,0
7770,2500,317,414,361,0
7771,2500,326,393,343,0
7772,2500,328,367,309,0
7773,2500,345,376,283,0
7774,2500,382,387,339,0
7775,2500,283,362,374,0
7776,2500,298,394,358,0
7777,2500,337,370,283,0
7778,2500,359,391,251,0
7779,2500,290,381,367,0
7780,2500,335,408,311,0
7781,2500,373,375,340,0
7782,2500,296,379,389,0
7783,2500,364,382,353,0
7784,2500,341,371,370,0
7785,2500,345,400,346,0
7786,2500,303,395,372,0
7787,2500,321,407,369,0
7788,2500,345,405,344,0
7789,2500,322,409,325,0
7790,2500,292,406,358,0
7791,2500,344,408,294,0
7792,2500,317,375,253,0
7793,2500,295,380,373,0
7794,2500,358,390,277,0
7795,2500,286,401,370,0
7796,2500,320,396,324,0
7797,2500,352,399,221,0
7798,2500,279,384,322,0
7799,2500,369,367,334,0
7800,2500,273,401,372,0
7801,2500,324,361,298,0
7802,2500,385,394,272,0
7803,2500,342,389,283,0
7804,2500,361,397,326,0
7805,2500,280,400,376,0
7806,2500,308,383,385,0
7807,2500,380,391,281,0
7808,2500,294,391,369,0
7809,2500,306,408,329,0
7810,2500,308,361,263,0
7811,2500,311,381,278,0
7812,2500,333,394,312,0
7813,2500,279,394,380,0
7814,2500,277,398,394,0
7815,2500,353,364,284,0
7816,2500,354,376,271,0
7817,2500,334,376,345,0
7818,2500,362,389,349,0
7819,2500,323,363,322,0
7820,2500,295,386,363,0
7821,2500,348,398,318,0
7822,2500,304,399,336,0
7823,2500,338,399,362,0
7824,2500,311,390,372,0
7825,2500,339,398,349,0
7826,2500,320,419,348,0
7827,2500,326,389,346,0
7828,2500,341,401,361,0
7829,2500,335,407,293,0
7830,2500,316,400,237,0
7831,2500,275,399,369,0
7832,2500,316,375,298,0
7833,2500,305,386,366,0
7834,2500,343,387,352,0
7835,2500,326,383,256,0
7836,2500,282,401,347,0
7837,2500,357,383,341,0
7838,2500,277,391,375,0
7839,2500,311,399,325,0
7840,2500,320,383,296,0
7841,2500,315,379,352,0
7842,2500,275,391,359,0
7843,2500,323,389,352,0
7844,2500,283,397,377,0
7845,2500,320,400,335,0
7846,2500,349,388,312,0
7847,2500,298,385,350,0
7848,2500,338,389,299,0
7849,2500,300,402,376,0
7850,2500,327,395,258,0
7851,2500,343,408,326,0
7852,2500,293,402,288,0
7853,2500,332,404,262,0
7854,2500,290,409,256,0
7855,2500,321,371,282,0
7856,2500,300,384,247,0
7857,2500,369,400,287,0
7858,2500,286,391,294,0
7859,2500,333,395,357,0
7860,2500,314,395,352,0
7861,2500,354,364,301,0
7862,2500,307,386,372,0
7863,2500,304,364,310,0
7864,2500,358,393,346,0
7865,2500,286,399,378,0
7866,2500,312,390,333,0
7867,2500,288,393,365,0
7868,2500,301,392,385,0
7869,2500,321,382,314,0
7870,2500,317,403,333,0
7871,2500,346,396,340,0
7872,2500,311,375,285,0
7873,2500,323,385,359,0
7874,2500,308,397,361,0
7875,2500,345,381,339,0
7876,2500,323,391,340,0
7877,2500,340,387,365,0
7878,2500,306,398,355,0
7879,2500,293,385,371,0
7880,2500,370,385,352,0
7881,2500,317,383,299,0
7882,2500,304,408,333,0
7883,2500,344,384,354,0
7884,2500,308,409,342,0
7885,2500,343,387,260,0
7886,2500,326,391,365,0
7887,2500,324,399,337,0
7888,2500,333,376,293,0
7889,2500,345,401,297,0
7890,2500,339,390,341,0
7891,2500,332,384,353,0
7892,2500,347,406,330,0
7893,2500,329,401,336,0
7894,2500,331,390,346,0
7895,2500,313,404,275,0
7896,2500,301,393,358,0
7897,2500,347,405,326,0
7898,2500,316,369,295,0
7899,2500,349,375,355,0
7900,2500,318,388,310,0
7901,2500,352,402,366,0
7902,2500,303,390,294,0
7903,2500,286,399,359,0
7904,2500,329,369,357,0
7905,2500,345,359,283,0
7906,2500,373,410,264,0
7907,2500,278,392,376,0
7908,2500,315,388,300,0
7909,2500,325,398,308,0
7910,2500,282,394,366,0
7911,2500,303,379,240,0
7912,2500,289,409,375,0
7913,2500,314,383,261,0
7914,2500,347,413,335,0
7915,2500,367,412,317,0
7916,2500,332,381,284,0
7917,2500,306,390,313,0
7918,2500,301,395,273,0
7919,2500,316,391,348,0
7920,2500,383,388,349,0
7921,2500,333,394,280,0
7922,2500,349,418,345,0
7923,2500,326,406,266,0
7924,2500,315,392,348,0
7925,2500,295,388,375,0
7926,2500,310,403,322,0
7927,2500,310,377,314,0
7928,2500,335,395,341,0
7929,2500,308,394,345,0
7930,2500,297,393,354,0
7931,2500,316,396,360,0
7932,2500,291,402,348,0
7933,2500,332,395,363,0
7934,2500,389,393,354,0
7935,2500,337,380,334,0
7936,2500,319,396,364,0
7937,2500,318,395,358,0
7938,2500,295,391,356,0
7939,2500,332,403,355,0
7940,2500,306,394,357,0
7941,2500,305,367,368,0
7942,2500,334,404,338,0
7943,2500,330,382,285,0
7944,2500,340,389,295,0
7945,2500,310,396,368,0
7946,2500,308,397,325,0
7947,2500,305,396,270,0
7948,2500,339,398,342,0
7949,2500,309,382,366,0
7950,2500,310,389,329,0
7951,2500,311,398,332,0
7952,2500,338,375,356,0
7953,2500,297,399,322,0
7954,2500,318,360,291,0
7955,2500,327,409,359,0
7956,2500,309,395,366,0
7957,2500,306,396,287,0
7958,2500,318,369,240,0
7959,2500,362,370,281,0
7960,2500,277,390,290,0
7961,2500,311,410,325,0
7962,2500,303,405,331,0
7963,2500,346,407,316,0
7964,2500,308,398,375,0
7965,2500,314,402,286,0
7966,2500,352,373,346,0
7967,2500,319,399,316,0
7968,2500,334,388,268,0
7969,2500,283,410,359,0
7970,2500,293,393,350,0
7971,2500,309,399,327,0
7972,2500,311,393,361,0
7973,2500,350,373,286,0
7974,2500,344,399,325,0
7975,2500,339,401,344,0
7976,2500,318,396,344,0
7977,2500,309,397,326,0
7978,2500,303,401,341,0
7979,2500,302,394,279,0
7980,2500,360,409,315,0
7981,2500,287,370,312,0
7982,2500,325,403,325,0
7983,2500,317,396,334,0
7984,2500,308,388,348,0
7985,2500,352,399,336,0
7986,2500,338,404,323,0
7987,2500,323,383,359,0
7988,2500,312,399,348,0
7989,2500,297,402,356,0
7990,2500,297,379,356,0
7991,2500,318,385,361,0
7992,2500,333,401,304,0
7993,2500,327,410,349,0
7994,2500,299,398,331,0
7995,2500,328,391,353,0
7996,2500,348,391,289,0
7997,2500,307,344,314,0
7998,2500,326,396,347,0
7999,2500,326,401,270,0
8000,2500,345,416,309,0
8001,2500,303,375,303,0
8002,2500,311,397,350,0
8003,2500,344,407,322,0
8004,2500,362,357,272,0
8005,2500,314,360,375,0
8006,2500,306,402,354,0
8007,2500,322,408,349,0
8008,2500,312,394,331,0
8009,2500,320,399,336,0
8010,2500,332,391,307,0
8011,2500,308,405,344,0
8012,2500,323,384,345,0
8013,2500,313,388,327,0
8014,2500,360,410,313,0
8015,2500,306,389,371,0
8016,2500,328,384,351,0
8017,2500,348,362,350,0
8018,2500,318,361,222,0
8019,2500,309,407,350,0
8020,2500,301,399,337,0
8021,2500,294,401,361,0
8022,2500,382,387,307,0
8023,2500,301,406,331,0
8024,2500,291,389,350,0
8025,2500,341,417,357,0
8026,2500,357,411,293,0
8027,2500,310,407,376,0
8028,2500,326,393,325,0
8029,2500,338,390,355,0
8030,2500,354,395,348,0
8031,2500,295,388,314,0
8032,2500,368,411,300,0
8033,2500,272,397,357,0
8034,2500,319,400,349,0
8035,2500,298,393,374,0
8036,2500,345,384,356,0
8037,2500,318,358,278,0
8038,2500,330,382,282,0
8039,2500,310,393,360,0
8040,2500,317,399,323,0
8041,2500,311,391,294,0
8042,2500,394,400,350,0
8043,2500,319,408,353,0
8044,2500,356,353,316,0
8045,2500,303,389,330,0
8046,2500,350,358,301,0
8047,2500,342,396,328,0
8048,2500,274,394,349,0
8049,2500,313,390,340,0
8050,2500,321,410,314,0
8051,2500,299,400,329,0
8052,2500,308,386,364,0
8053,2500,288,390,352,0
8054,2500,338,386,353,0
8055,2500,318,401,327,0
8056,2500,329,413,359,0
8057,2500,332,400,309,0
8058,2500,298,387,368,0
8059,2500,342,368,292,0
8060,2500,308,392,373,0
8061,2500,350,376,290,0
8062,2500,310,396,280,0
8063,2500,365,391,281,0
8064,2500,299,400,374,0
8065,2500,274,399,363,0
8066,2500,354,388,329,0
8067,2500,349,383,353,0
8068,2500,288,394,364,0
8069,2500,280,390,369,0
8070,2500,337,391,308,0
8071,2500,299,399,356,0
8072,2500,318,393,350,0
8073,2500,361,398,336,0
8074,2500,268,400,369,0
8075,2500,368,427,354,0
8076,2500,314,372,362,0
8077,2500,312,385,330,0
8078,2500,286,395,367,0
8079,2500,316,398,353,0
8080,2500,332,378,336,0
8081,2500,331,392,302,0
8082,2500,334,374,328,0
8083,2500,363,393,344,0
8084,2500,301,390,357,0
8085,2500,335,396,294,0
8086,2500,344,370,353,0
8087,2500,299,391,360,0
8088,2500,347,394,294,0
8089,2500,333,380,280,0
8090,2500,327,379,355,0
8091,2500,364,402,332,0
8092,2500,330,414,280,0
8093,2500,336,387,350,0
8094,2500,318,401,356,0
8095,2500,336,357,262,0
8096,2500,277,401,373,0
8097,2500,357,385,312,0
8098,2500,333,392,346,0
8099,2500,331,388,340,0
8100,2500,317,387,340,0
8101,2500,324,401,305,0
8102,2500,340,389,337,0
8103,2500,315,382,347,0
8104,2500,336,396,350,0
8105,2500,336,365,256,0
8106,2500,286,407,376,0
8107,2500,353,367,328,0
8108,2500,342,418,275,0
8109,2500,326,386,313,0
8110,2500,343,404,302,0
8111,2500,346,400,316,0
8112,2500,317,392,284,0
8113,2500,326,371,283,0
8114,2500,365,393,337,0
8115,2500,265,381,368,0
8116,2500,292,394,365,0
8117,2500,311,337,367,0
8118,2500,288,406,356,0
8119,2500,363,378,262,0
8120,2500,309,376,301,0
8121,2500,312,401,340,0
8122,2500,326,394,336,0
8123,2500,304,374,287,0
8124,2500,379,334,294,0
8125,2500,324,397,345,0
8126,2500,300,397,347,0
8127,2500,358,394,313,0
8128,2500,344,398,330,0
8129,2500,359,389,356,0
8130,2500,296,396,363,0
8131,2500,302,394,332,0
8132,2500,296,393,359,0
8133,2500,301,399,355,0
8134,2500,346,394,358,0
8135,2500,293,397,355,0
8136,2500,331,386,342,0
8137,2500,324,402,337,0
8138,2500,347,376,327,0
8139,2500,321,392,344,0
8140,2500,329,399,270,0
8141,2500,369,393,312,0
8142,2500,357,363,325,0
8143,2500,381,391,341,0
8144,2500,370,368,303,0
8145,2500,355,382,288,0
8146,2500,377,376,283,0
8147,2500,298,377,268,0
8148,2500,345,398,272,0
8149,2500,320,353,345,0
8150,2500,284,386,364,0
8151,2500,299,392,321,0
8152,2500,330,377,284,0
8153,2500,332,397,270,0
8154,2500,322,399,352,0
8155,2500,306,391,337,0
8156,2500,314,409,321,0
8157,2500,296,406,354,0
8158,2500,315,407,330,0
8159,2500,330,397,344,0
8160,2500,307,406,376,0
8161,2500,331,404,350,0
8162,2500,373,384,355,0
8163,2500,323,386,346,0
8164,2500,318,388,370,0
8165,2500,360,386,356,0
8166,2500,328,364,366,0
8167,2500,331,404,338,0
8168,2500,347,414,310,0
8169,2500,304,370,306,0
8170,2500,349,389,336,0
8171,2500,361,373,337,0
8172,2500,346,385,292,0
8173,2500,315,373,321,0
8174,2500,373,362,347,0
8175,2500,335,402,266,0
8176,2500,312,382,295,0
8177,2500,338,406,332,0
8178,2500,348,387,305,0
8179,2500,293,412,371,0
8180,2500,311,411,311,0
8181,2500,304,377,280,0
8182,2500,323,395,330,0
8183,2500,328,386,333,0
8184,2500,318,394,332,0
8185,2500,276,382,356,0
8186,2500,381,391,299,0
8187,2500,305,378,327,0
8188,2500,315,397,356,0
8189,2500,359,369,268,0
8190,2500,325,394,325,0
8191,2500,319,404,345,0
8192,2500,329,398,359,0
8193,2500,314,397,337,0
8194,2500,323,417,333,0
8195,2500,343,409,288,0
8196,2500,344,394,322,0
8197,2500,300,399,348,0
8198,2500,330,393,350,0
8199,2500,352,390,339,0
8200,2500,292,397,282,0
8201,2500,307,367,364,0
8202,2500,346,418,309,0
8203,2500,349,397,334,0
8204,2500,325,406,322,0
8205,2500,319,400,347,0
8206,2500,288,408,356,0
8207,2500,299,382,293,0
8208,2500,336,382,367,0
8209,2500,315,404,315,0
8210,2500,304,404,357,0
8211,2500,277,389,363,0
8212,2500,351,381,301,0
8213,2500,327,396,335,0
8214,2500,362,361,367,0
8215,2500,335,389,268,0
8216,2500,351,402,260,0
8217,2500,333,367,300,0
8218,2500,354,392,301,0
8219,2500,316,380,375,0
8220,2500,314,392,341,0
8221,2500,342,392,302,0
8222,2500,353,368,341,0
8223,2500,346,371,341,0
8224,2500,329,411,356,0
8225,2500,332,385,313,0
8226,2500,349,385,316,0
8227,2500,299,386,351,0
8228,2500,312,388,323,0
8229,2500,293,394,372,0
8230,2500,290,388,351,0
8231,2500,356,370,367,0
8232,2500,319,380,359,0
8233,2500,330,397,324,0
8234,2500,300,379,270,0
8235,2500,350,397,256,0
8236,2500,320,398,354,0
8237,2500,336,381,316,0
8238,2500,319,388,344,0
8239,2500,310,404,349,0
8240,2500,344,387,292,0
8241,2500,373,406,244,0
8242,2500,333,407,337,0
8243,2500,277,396,352,0
8244,2500,337,375,268,0
8245,2500,318,407,288,0
8246,2500,276,391,351,0
8247,2500,316,404,328,0
8248,2500,305,309,298,0
8249,2500,279,382,361,0
8250,2500,343,391,236,0
8251,2500,291,394,367,0
8252,2500,327,417,362,0
8253,2500,344,398,354,0
8254,2500,384,404,332,0
8255,2500,322,393,334,0
8256,2500,327,390,338,0
8257,2500,316,391,324,0
8258,2500,308,394,330,0
8259,2500,338,385,348,0
8260,2500,307,363,288,0
8261,2500,314,399,332,0
8262,2500,349,401,327,0
8263,2500,369,398,331,0
8264,2500,317,385,253,0
8265,2500,307,392,324,0
8266,2500,361,396,340,0
8267,2500,350,368,338,0
8268,2500,313,412,337,0
8269,2500,358,399,314,0
8270,2500,361,406,294,0
8271,2500,324,384,281,0
8272,2500,379,412,318,0
8273,2500,303,403,339,0
8274,2500,313,372,275,0
8275,2500,318,391,372,0
8276,2500,347,388,303,0
8277,2500,373,408,325,0
8278,2500,336,391,358,0
8279,2500,266,383,357,0
8280,2500,314,403,357,0
8281,2500,315,408,348,0
8282,2500,307,410,341,0
8283,2500,330,376,340,0
8284,2500,359,391,296,0
8285,2500,302,394,336,0
8286,2500,281,400,356,0
8287,2500,351,411,244,0
8288,2500,308,381,362,0
8289,2500,289,376,346,0
8290,2500,302,406,353,0
8291,2500,309,410,348,0
8292,2500,333,388,260,0
8293,2500,337,371,293,0
8294,2500,329,399,271,0
8295,2500,307,383,310,0
8296,2500,366,372,306,0
8297,2500,312,392,326,0
8298,2500,306,411,359,0
8299,2500,328,366,250,0
8300,2500,340,373,314,0
8301,2500,329,402,335,0
8302,2500,311,406,336,0
8303,2500,301,401,329,0
8304,2500,309,409,328,0
8305,2500,341,385,302,0
8306,2500,358,373,314,0
8307,2500,350,419,314,0
8308,2500,316,370,314,0
8309,2500,340,406,241,0
8310,2500,285,398,365,0
8311,2500,337,387,240,0
8312,2500,315,397,344,0
8313,2500,336,398,349,0
8314,2500,302,408,350,0
8315,2500,320,407,305,0
8316,2500,385,390,342,0
8317,2500,314,412,333,0
8318,2500,340,381,267,0
8319,2500,345,404,266,0
8320,2500,324,393,333,0
8321,2500,333,384,283,0
8322,2500,323,387,358,0
8323,2500,349,388,258,0
8324,2500,302,409,306,0
8325,2500,308,393,369,0
8326,2500,352,395,335,0
8327,2500,323,388,360,0
8328,2500,270,377,375,0
8329,2500,298,394,379,0
8330,2500,309,391,337,0
8331,2500,367,372,281,0
8332,2500,294,395,368,0
8333,2500,325,359,247,0
8334,2500,301,381,367,0
8335,2500,350,403,249,0
8336,2500,310,400,340,0
8337,2500,377,398,338,0
8338,2500,369,384,341,0
8339,2500,304,384,363,0
8340,2500,314,404,347,0
8341,2500,297,406,332,0
8342,2500,311,390,340,0
8343,2500,328,388,322,0
8344,2500,304,393,353,0
8345,2500,367,369,325,0
8346,2500,340,416,280,0
8347,2500,305,393,359,0
8348,2500,325,391,264,0
8349,3000,350,405,373,1
8350,3000,410,403,350,1
8351,3000,390,390,324,1
8352,3000,548,399,287,1
8353,3000,510,413,329,1
8354,3000,518,415,298,1
8355,3000,471,400,361,1
8356,3000,518,403,351,1
8357,3000,540,401,328,1
8358,3000,496,364,323,1
8359,3000,428,406,334,1
8360,3000,329,397,372,1
8361,3000,473,410,278,1
8362,3000,348,391,279,1
8363,3000,258,383,387,1
8364,3000,477,401,283,1
8365,3000,226,400,367,1
8366,3000,448,379,305,1
8367,3000,385,396,345,1
8368,3000,470,401,375,1
8369,3000,436,393,361,1
8370,3000,434,399,337,1
8371,3000,494,399,286,1
8372,3000,586,390,384,1
8373,3000,481,399,283,1
8374,3000,681,392,329,1
8375,3000,392,401,269,1
8376,3000,268,395,387,1
8377,3000,559,396,357,1
8378,3000,366,396,332,1
8379,3000,366,400,328,1
8380,3000,299,400,334,1
8381,3000,273,402,332,1
8382,3000,233,401,324,1
8383,3000,323,397,372,1
8384,3000,275,401,330,1
8385,3000,196,395,350,1
8386,3000,343,397,325,1
8387,3000,410,405,324,1
8388,3000,349,391,353,1
8389,3000,370,400,339,1
8390,3000,406,397,365,1
8391,3000,324,395,301,1
8392,3000,636,399,368,1
8393,3000,472,413,382,1
8394,3000,622,396,337,1
8395,3000,576,401,362,1
8396,3000,572,408,290,1
8397,3000,711,403,333,1
8398,3000,734,416,315,1
8399,3000,496,397,299,1
8400,3000,423,387,289,1
8401,3000,692,394,332,1
8402,3000,479,394,361,1
8403,3000,549,400,360,1
8404,3000,645,407,337,1
8405,3000,538,401,342,1
8406,3000,432,399,326,1
8407,3000,403,393,362,1
8408,3000,339,400,289,1
8409,3000,422,395,316,1
8410,3000,477,403,335,1
8411,3000,276,394,333,1
8412,3000,311,401,339,1
8413,3000,198,397,339,1
8414,3000,204,399,328,1
8415,3000,229,396,363,1
8416,3000,384,402,373,1
8417,3000,182,407,336,1
8418,3000,305,401,387,1
8419,3000,269,408,364,1
8420,3000,314,395,309,1
8421,3000,343,399,351,1
8422,3000,473,400,275,1
8423,3000,516,400,285,1
8424,3000,442,405,306,1
8425,3000,310,388,324,1
8426,3000,519,408,287,1
8427,3000,516,380,295,1
8428,3000,599,404,313,1
8429,3000,323,402,354,1
8430,3000,433,398,302,1
8431,3000,401,393,360,1
8432,3000,427,376,317,1
8433,3000,446,384,375,1
8434,3000,686,396,312,1
8435,3000,507,410,346,1
8436,3000,453,404,279,1
8437,3000,655,381,296,1
8438,3000,583,401,364,1
8439,3000,445,390,377,1
8440,3000,474,401,285,1
8441,3000,458,399,362,1
8442,3000,428,401,287,1
8443,3000,340,392,334,1
8444,3000,485,400,294,1
8445,3000,421,405,285,1
8446,3000,415,405,326,1
8447,3000,440,393,274,1
8448,3000,417,399,278,1
8449,3000,310,400,282,1
8450,3000,322,397,313,1
8451,3000,316,375,326,1
8452,3000,228,401,326,1
8453,3000,249,401,303,1
8454,3000,281,399,323,1
8455,3000,294,400,319,1
8456,3000,304,406,334,1
8457,3000,327,405,374,1
8458,3000,321,406,335,1
8459,3000,217,393,363,1
8460,3000,409,396,325,1
8461,3000,267,392,365,1
8462,3000,346,415,359,1
8463,3000,317,418,333,1
8464,3000,408,387,376,1
8465,3000,651,413,319,1
8466,3000,496,400,274,1
8467,3000,647,414,303,1
8468,3000,712,402,314,1
8469,3000,718,401,323,1
8470,3000,691,411,322,1
8471,3000,690,399,327,1
8472,3000,692,403,330,1
8473,3000,692,390,324,1
8474,3000,703,395,331,1
8475,3000,592,397,336,1
8476,3000,691,404,325,1
8477,3000,397,395,357,1
8478,3000,491,394,361,1
8479,3000,508,398,361,1
8480,3000,392,399,352,1
8481,3000,315,404,284,1
8482,3000,302,404,343,1
8483,3000,316,403,275,1
8484,3000,329,402,334,1
8485,3000,338,396,341,1
8486,3000,218,402,296,1
8487,3000,240,401,355,1
8488,3000,462,393,332,1
8489,3000,348,397,359,1
8490,3000,261,394,295,1
8491,3000,353,390,396,1
8492,3000,379,406,355,1
8493,3000,366,403,307,1
8494,3000,546,396,308,1
8495,3000,590,393,336,1
8496,3000,633,401,328,1
8497,3000,484,398,346,1
8498,3000,383,403,338,1
8499,3000,730,407,331,1
8500,3000,469,394,362,1
8501,3000,652,405,315,1
8502,3000,641,379,393,1
8503,3000,483,400,298,1
8504,3000,662,400,381,1
8505,3000,724,407,334,1
8506,3000,677,397,330,1
8507,3000,616,394,381,1
8508,3000,602,417,338,1
8509,3000,537,402,322,1
8510,3000,542,395,286,1
8511,3000,544,397,304,1
8512,3000,539,397,356,1
8513,3000,424,403,277,1
8514,3000,584,401,338,1
8515,3000,423,382,308,1
8516,3000,316,407,375,1
8517,3000,433,390,275,1
8518,3000,397,400,374,1
8519,3000,544,399,368,1
8520,3000,340,400,377,1
8521,3000,437,371,291,1
8522,3000,269,388,388,1
8523,3000,378,404,330,1
8524,3000,263,401,354,1
8525,3000,420,404,366,1
8526,3000,295,378,385,1
8527,3000,349,405,323,1
8528,3000,444,402,340,1
8529,3000,341,375,387,1
8530,3000,291,409,336,1
8531,3000,263,400,331,1
8532,3000,515,408,338,1
8533,3000,301,398,339,1
8534,3000,451,399,290,1
8535,3000,265,395,325,1
8536,3000,385,403,370,1
8537,3000,297,380,384,1
8538,3000,348,406,376,1
8539,3000,371,404,377,1
8540,3000,362,406,375,1
8541,3000,267,397,333,1
8542,3000,355,394,370,1
8543,3000,423,387,308,1
8544,3000,316,394,368,1
8545,3000,220,400,336,1
8546,3000,347,394,363,1
8547,3000,271,395,292,1
8548,3000,462,381,318,1
8549,3000,365,402,377,1
8550,3000,383,401,376,1
8551,3000,126,419,343,1
8552,3000,311,399,366,1
8553,3000,359,378,374,1
8554,3000,265,402,340,1
8555,3000,222,414,328,1
8556,3000,269,415,332,1
8557,3000,239,388,348,1
8558,3000,293,398,332,1
8559,3000,226,428,342,1
8560,3000,148,381,299,1
8561,3000,333,415,370,1
8562,3000,315,404,338,1
8563,3000,319,394,312,1
8564,3000,236,391,307,1
8565,3000,332,404,346,1
8566,3000,326,402,337,1
8567,3000,472,409,296,1
8568,3000,424,403,329,1
8569,3000,439,396,336,1
8570,3000,327,401,335,1
8571,3000,344,401,356,1
8572,3000,334,382,392,1
8573,3000,512,402,339,1
8574,3000,646,400,337,1
8575,3000,668,401,319,1
8576,3000,514,411,288,1
8577,3000,443,402,332,1
8578,3000,532,397,360,1
8579,3000,419,397,302,1
8580,3000,514,397,274,1
8581,3000,675,405,325,1
8582,3000,649,406,319,1
8583,3000,711,408,322,1
8584,3000,403,397,336,1
8585,3000,518,412,304,1
8586,3000,552,398,362,1
8587,3000,496,403,301,1
8588,3000,463,388,311,1
8589,3000,534,392,363,1
8590,3000,322,394,322,1
8591,3000,319,401,290,1
8592,3000,382,393,283,1
8593,3000,340,375,323,1
8594,3000,313,390,315,1
8595,3000,220,403,310,1
8596,3000,233,399,329,1
8597,3000,321,396,322,1
8598,3000,214,402,332,1
8599,3000,303,399,330,1
8600,3000,255,388,353,1
8601,3000,313,396,389,1
8602,3000,389,397,369,1
8603,3000,494,407,337,1
8604,3000,358,377,374,1
8605,3000,690,402,327,1
8606,3000,351,397,346,1
8607,3000,694,401,303,1
8608,3000,684,396,341,1
8609,3000,356,401,351,1
8610,3000,402,383,320,1
8611,3000,464,384,302,1
8612,3000,630,404,337,1
8613,3000,400,398,364,1
8614,3000,462,388,307,1
8615,3000,466,398,368,1
8616,3000,481,394,333,1
8617,3000,360,402,370,1
8618,3000,365,378,402,1
8619,3000,356,399,371,1
8620,3000,278,404,354,1
8621,3000,138,407,313,1
8622,3000,312,400,377,1
8623,3000,350,392,289,1
8624,3000,241,388,305,1
8625,3000,136,403,331,1
8626,3000,505,393,296,1
8627,3000,290,410,332,1
8628,3000,354,396,373,1
8629,3000,395,402,358,1
8630,3000,591,402,332,1
8631,3000,715,399,329,1
8632,3000,714,399,335,1
8633,3000,498,407,291,1
8634,3000,549,397,389,1
8635,3000,663,399,341,1
8636,3000,351,400,363,1
8637,3000,679,396,332,1
8638,3000,500,399,368,1
8639,3000,290,380,369,1
8640,3000,468,401,343,1
8641,3000,385,404,352,1
8642,3000,481,406,330,1
8643,3000,187,396,352,1
8644,3000,446,403,358,1
8645,3000,197,407,339,1
8646,3000,167,409,328,1
8647,3000,204,403,318,1
8648,3000,256,400,340,1
8649,3000,301,399,364,1
8650,3000,446,383,321,1
8651,3000,218,397,364,1
8652,3000,324,397,359,1
8653,3000,558,398,273,1
8654,3000,325,408,372,1
8655,3000,661,394,334,1
8656,3000,683,392,323,1
8657,3000,655,386,322,1
8658,3000,720,387,311,1
8659,3000,702,397,312,1
8660,3000,706,398,314,1
8661,3000,686,403,333,1
8662,3000,723,394,328,1
8663,3000,546,401,345,1
8664,3000,441,394,386,1
8665,3000,226,382,370,1
8666,3000,312,382,296,1
8667,3000,351,395,354,1
8668,3000,163,396,303,1
8669,3000,281,406,328,1
8670,3000,402,405,325,1
8671,3000,248,400,367,1
8672,3000,232,404,370,1
8673,3000,420,396,301,1
8674,3000,485,405,321,1
8675,3000,345,401,331,1
8676,3000,313,382,379,1
8677,3000,385,409,372,1
8678,3000,529,386,311,1
8679,3000,481,413,272,1
8680,3000,538,396,365,1
8681,3000,371,395,349,1
8682,3000,642,395,374,1
8683,3000,465,405,262,1
8684,3000,343,398,371,1
8685,3000,510,408,390,1
8686,3000,507,401,353,1
8687,3000,398,382,285,1
8688,3000,415,405,337,1
8689,3000,441,399,368,1
8690,3000,249,398,359,1
8691,3000,290,403,334,1
8692,3000,343,400,329,1
8693,3000,276,389,314,1
8694,3000,250,396,370,1
8695,3000,358,407,301,1
8696,3000,372,400,347,1
8697,3000,570,397,262,1
8698,3000,534,375,305,1
8699,3000,443,409,341,1
8700,3000,401,407,337,1
8701,3000,563,403,297,1
8702,3000,428,402,280,1
8703,3000,515,412,354,1
8704,3000,418,397,367,1
8705,3000,393,406,283,1
8706,3000,417,398,337,1
8707,3000,345,393,369,1
8708,3000,215,397,361,1
8709,3000,264,395,360,1
8710,3000,256,403,374,1
8711,3000,339,403,367,1
8712,3000,320,399,351,1
8713,3000,531,384,312,1
8714,3000,657,405,327,1
8715,3000,546,387,377,1
8716,3000,463,384,280,1
8717,3000,564,402,333,1
8718,3000,409,392,318,1
