NO,RPM,X_ACC,Y_ACC,Z_ACC,OUTPUT
9014,2500,329,396,360,0
9015,2500,316,396,360,0
9016,2500,319,410,317,0
9017,2500,325,392,361,0
9018,2500,333,390,341,0
9019,2500,323,397,357,0
9020,2500,319,404,340,0
9021,2500,345,392,346,0
9022,2500,319,407,339,0
9023,2500,318,403,347,0
9024,2500,360,388,318,0
9025,2500,335,410,345,0
9026,2500,320,394,359,0
9027,2500,360,400,288,0
9028,2500,316,395,344,0
9029,2500,321,398,344,0
9030,2500,341,408,349,0
9031,2500,354,396,294,0
9032,2500,309,401,368,0
9033,2500,331,398,356,0
9034,2500,310,399,361,0
9035,2500,347,403,316,0
9036,2500,345,404,351,0
9037,2500,355,387,310,0
9038,2500,317,419,305,0
9039,2500,363,386,319,0
9040,2500,351,407,302,0
9041,2500,352,411,331,0
9042,2500,319,399,352,0
9043,2500,336,404,345,0
9044,2500,354,395,330,0
9045,2500,333,395,330,0
9046,2500,353,403,315,0
9047,2500,325,397,337,0
9048,2500,330,397,360,0
9049,2500,327,393,346,0
9050,2500,327,395,363,0
9051,2500,317,397,343,0
9052,2500,320,403,350,0
9053,2500,355,412,335,0
9054,2500,361,393,299,0
9055,2500,352,415,345,0
9056,2500,343,405,307,0
9057,2500,353,409,333,0
9058,2500,329,400,343,0
9059,2500,351,400,295,0
9060,2500,304,400,361,0
9061,2500,338,395,334,0
9062,2500,321,395,364,0
9063,2500,358,401,316,0
9064,2500,350,415,332,0
9065,2500,323,396,363,0
9066,2500,318,398,366,0
9067,2500,340,401,335,0
9068,2500,361,402,324,0
9069,2500,317,405,350,0
9070,2500,307,407,351,0
9071,2500,314,399,340,0
9072,2500,323,394,361,0
9073,2500,324,421,301,0
9074,2500,325,404,341,0
9075,2500,307,394,344,0
9076,2500,347,402,327,0
9077,2500,340,385,339,0
9078,2500,354,395,298,0
9079,2500,352,382,328,0
9080,2500,318,407,314,0
9081,2500,323,422,307,0
9082,2500,355,388,305,0
9083,2500,328,412,313,0
9084,2500,326,397,341,0
9085,2500,360,397,325,0
9086,2500,326,394,363,0
9087,2500,318,405,355,0
9088,2500,339,418,333,0
9089,2500,323,397,361,0
9090,2500,302,410,352,0
9091,2500,319,406,344,0
9092,2500,324,399,335,0
9093,2500,340,410,336,0
9094,2500,311,397,361,0
9095,2500,348,396,335,0
9096,2500,306,400,364,0
9097,2500,350,380,333,0
9098,2500,308,401,366,0
9099,2500,352,407,335,0
9100,2500,326,421,304,0
9101,2500,357,407,329,0
9102,2500,321,396,350,0
9103,2500,351,389,312,0
9104,2500,324,402,339,0
9105,2500,341,407,342,0
9106,2500,360,402,297,0
9107,2500,344,400,296,0
9108,2500,329,399,340,0
9109,2500,307,399,303,0
9110,2500,330,401,347,0
9111,2500,310,416,345,0
9112,2500,309,393,346,0
9113,2500,341,403,335,0
9114,2500,320,400,311,0
9115,2500,315,407,310,0
9116,2500,343,399,358,0
9117,2500,325,401,353,0
9118,2500,341,400,328,0
9119,2500,337,400,353,0
9120,2500,332,399,316,0
9121,2500,373,411,310,0
9122,2500,353,386,331,0
9123,2500,357,393,292,0
9124,2500,360,394,293,0
9125,2500,351,402,310,0
9126,2500,361,401,301,0
9127,2500,346,394,346,0
9128,2500,346,413,347,0
9129,2500,326,392,362,0
9130,2500,328,407,343,0
9131,2500,333,407,345,0
9132,2500,329,415,338,0
9133,2500,302,397,370,0
9134,2500,308,413,344,0
9135,2500,308,408,356,0
9136,2500,320,394,345,0
9137,2500,313,414,339,0
9138,2500,314,390,346,0
9139,2500,331,394,342,0
9140,2500,340,399,332,0
9141,2500,341,399,336,0
9142,2500,310,404,309,0
9143,2500,314,404,308,0
9144,2500,334,408,310,0
9145,2500,334,427,319,0
9146,2500,312,404,345,0
9147,2500,339,411,318,0
9148,2500,374,411,308,0
9149,2500,362,378,318,0
9150,2500,357,380,320,0
9151,2500,351,411,332,0
9152,2500,356,410,328,0
9153,2500,325,402,339,0
9154,2500,360,392,293,0
9155,2500,324,404,338,0
9156,2500,338,392,334,0
9157,2500,343,414,338,0
9158,2500,344,399,328,0
9159,2500,363,387,312,0
9160,2500,311,398,363,0
9161,2500,329,418,302,0
9162,2500,361,383,324,0
9163,2500,332,398,336,0
9164,2500,350,387,336,0
9165,2500,348,414,334,0
9166,2500,348,395,296,0
9167,2500,324,396,358,0
9168,2500,327,396,357,0
9169,2500,304,401,360,0
9170,2500,349,414,336,0
9171,2500,315,400,348,0
9172,2500,319,398,337,0
9173,2500,320,395,356,0
9174,2500,324,395,360,0
9175,2500,324,395,361,0
9176,2500,327,405,338,0
9177,2500,319,400,344,0
9178,2500,322,422,313,0
9179,2500,344,417,340,0
9180,2500,340,397,350,0
9181,2500,344,408,338,0
9182,2500,352,390,333,0
9183,2500,337,398,334,0
9184,2500,323,404,339,0
9185,2500,349,397,294,0
9186,2500,357,398,290,0
9187,2500,350,391,302,0
9188,2500,314,396,363,0
9189,2500,336,406,344,0
9190,2500,322,400,355,0
9191,2500,316,401,341,0
9192,2500,303,399,362,0
9193,2500,331,392,343,0
9194,2500,302,418,335,0
9195,2500,324,406,345,0
9196,2500,345,396,329,0
9197,2500,345,404,311,0
9198,2500,309,400,355,0
9199,2500,324,393,360,0
9200,2500,343,413,348,0
9201,2500,324,401,328,0
9202,2500,341,402,348,0
9203,2500,347,400,329,0
9204,2500,330,397,336,0
9205,2500,310,426,325,0
9206,2500,337,391,359,0
9207,2500,312,400,358,0
9208,2500,342,409,306,0
9209,2500,313,404,345,0
9210,2500,340,403,345,0
9211,2500,311,400,358,0
9212,2500,325,396,329,0
9213,2500,356,386,320,0
9214,2500,349,414,340,0
9215,2500,355,389,316,0
9216,2500,356,400,294,0
9217,2500,355,407,319,0
9218,2500,321,397,336,0
9219,2500,312,401,356,0
9220,2500,344,411,315,0
9221,2500,325,403,340,0
9222,2500,324,404,348,0
9223,2500,349,396,331,0
9224,2500,328,404,341,0
9225,2500,359,399,328,0
9226,2500,327,399,357,0
9227,2500,320,407,348,0
9228,2500,331,391,360,0
9229,2500,334,397,357,0
9230,2500,361,410,326,0
9231,2500,329,394,333,0
9232,2500,357,395,295,0
9233,2500,318,402,347,0
9234,2500,357,387,315,0
9235,2500,321,397,360,0
9236,2500,351,412,337,0
9237,2500,338,406,350,0
9238,2500,354,395,296,0
9239,2500,323,393,332,0
9240,2500,340,394,336,0
9241,2500,357,408,302,0
9242,2500,338,408,345,0
9243,2500,321,402,342,0
9244,2500,332,398,332,0
9245,2500,354,396,294,0
9246,2500,309,400,311,0
9247,2500,330,396,338,0
9248,2500,312,403,360,0
9249,2500,326,392,338,0
9250,2500,333,399,326,0
9251,2500,327,400,317,0
9252,2500,358,394,301,0
9253,2500,344,393,306,0
9254,2500,341,412,342,0
9255,2500,353,401,323,0
9256,2500,311,396,337,0
9257,2500,364,399,292,0
9258,2500,324,398,361,0
9259,2500,306,400,358,0
9260,2500,332,399,336,0
9261,2500,356,398,293,0
9262,2500,352,385,325,0
9263,2500,324,398,333,0
9264,2500,346,400,330,0
9265,2500,319,416,310,0
9266,2500,340,410,337,0
9267,2500,355,399,295,0
9268,2500,319,423,308,0
9269,2500,336,393,361,0
9270,2500,334,401,354,0
9271,2500,318,404,340,0
9272,2500,356,395,299,0
9273,2500,327,396,358,0
9274,2500,339,401,344,0
9275,2500,319,420,303,0
9276,2500,320,401,347,0
9277,2500,317,398,363,0
9278,2500,321,399,348,0
9279,2500,354,391,308,0
9280,2500,353,386,326,0
9281,2500,338,392,357,0
9282,2500,318,404,349,0
9283,2500,313,419,305,0
9284,2500,359,387,315,0
9285,2500,315,399,337,0
9286,2500,337,399,356,0
9287,2500,338,393,338,0
9288,2500,321,397,363,0
9289,2500,305,401,353,0
9290,2500,339,410,346,0
9291,2500,350,405,302,0
9292,2500,319,419,310,0
9293,2500,347,403,306,0
9294,2500,340,405,346,0
9295,2500,310,396,324,0
9296,2500,316,400,343,0
9297,2500,357,387,331,0
9298,2500,314,393,335,0
9299,2500,349,400,338,0
9300,2500,322,391,359,0
9301,2500,310,410,338,0
9302,2500,342,397,330,0
9303,2500,337,395,347,0
9304,2500,325,394,349,0
9305,2500,325,403,344,0
9306,2500,301,393,377,0
9307,2500,319,403,359,0
9308,2500,311,409,356,0
9309,2500,309,410,355,0
9310,2500,327,406,343,0
9311,2500,335,394,343,0
9312,2500,342,394,336,0
9313,2500,327,426,303,0
9314,2500,345,398,331,0
9315,2500,311,413,313,0
9316,2500,322,403,342,0
9317,2500,337,403,352,0
9318,2500,325,392,357,0
9319,2500,336,397,332,0
9320,2500,325,398,338,0
9321,2500,327,403,340,0
9322,2500,335,393,352,0
9323,2500,342,400,354,0
9324,2500,310,398,360,0
9325,2500,350,388,336,0
9326,2500,332,391,363,0
9327,2500,301,397,363,0
9328,2500,311,394,334,0
9329,2500,347,404,317,0
9330,2500,334,396,360,0
9331,2500,321,403,341,0
9332,2500,340,391,353,0
9333,2500,354,412,335,0
9334,2500,340,407,353,0
9335,2500,323,403,344,0
9336,2500,328,412,322,0
9337,2500,317,403,347,0
9338,2500,342,405,310,0
9339,2500,336,395,352,0
9340,2500,323,419,312,0
9341,2500,331,398,332,0
9342,2500,338,408,345,0
9343,2500,341,410,346,0
9344,2500,328,402,343,0
9345,2500,329,408,303,0
9346,2500,323,411,334,0
9347,2500,307,406,319,0
9348,2500,320,393,344,0
9349,2500,354,400,308,0
9350,2500,368,402,310,0
9351,2500,339,374,379,0
9352,2500,353,397,309,0
9353,2500,345,403,345,0
9354,2500,347,402,333,0
9355,2500,325,390,347,0
9356,2500,307,399,344,0
9357,2500,349,400,332,0
9358,2500,349,399,345,0
9359,2500,348,398,336,0
9360,2500,316,407,326,0
9361,2500,328,399,362,0
9362,2500,342,395,363,0
9363,2500,313,406,340,0
9364,2500,310,399,342,0
9365,2500,314,395,347,0
9366,2500,333,398,338,0
9367,2500,314,381,375,0
9368,2500,361,400,325,0
9369,2500,367,399,314,0
9370,2500,323,398,339,0
9371,2500,367,398,309,0
9372,2500,339,401,341,0
9373,2500,335,393,362,0
9374,2500,340,397,339,0
9375,2500,315,395,353,0
9376,2500,329,407,334,0
9377,2500,336,400,342,0
9378,2500,319,401,341,0
9379,2500,340,400,341,0
9380,2500,348,404,305,0
9381,2500,358,400,340,0
9382,2500,319,388,352,0
9383,2500,327,393,349,0
9384,2500,328,391,353,0
9385,2500,316,386,352,0
9386,2500,308,400,344,0
9387,2500,331,391,353,0
9388,2500,324,391,351,0
9389,2500,300,409,330,0
9390,2500,292,411,333,0
9391,2500,329,412,313,0
9392,2500,351,408,320,0
9393,2500,345,393,311,0
9394,2500,354,412,296,0
9395,2500,352,411,341,0
9396,2500,347,401,345,0
9397,2500,336,402,340,0
9398,2500,328,396,353,0
9399,2500,310,395,361,0
9400,2500,322,395,349,0
9401,2500,317,401,350,0
9402,2500,320,401,351,0
9403,2500,313,397,323,0
9404,2500,324,407,319,0
9405,2500,336,401,355,0
9406,2500,378,413,309,0
9407,2500,337,404,324,0
9408,2500,345,401,319,0
9409,2500,348,403,304,0
9410,2500,360,404,342,0
9411,2500,350,412,340,0
9412,2500,329,403,338,0
9413,2500,326,393,356,0
9414,2500,315,395,360,0
9415,2500,302,404,340,0
9416,2500,314,403,338,0
9417,2500,321,405,337,0
9418,2500,326,403,323,0
9419,2500,337,405,335,0
9420,2500,365,408,311,0
9421,2500,344,408,299,0
9422,2500,365,388,312,0
9423,2500,341,399,276,0
9424,2500,350,394,323,0
9425,2500,361,389,312,0
9426,2500,301,416,331,0
9427,2500,299,415,353,0
9428,2500,308,398,371,0
9429,2500,297,413,341,0
9430,2500,348,395,373,0
9431,2500,304,400,354,0
9432,2500,320,401,348,0
9433,2500,329,410,363,0
9434,2500,348,394,344,0
9435,2500,375,417,321,0
9436,2500,350,386,271,0
9437,2500,356,389,274,0
9438,2500,370,391,307,0
9439,2500,310,397,322,0
9440,2500,303,408,323,0
9441,2500,311,404,373,0
9442,2500,315,412,339,0
9443,2500,316,415,342,0
9444,2500,320,395,366,0
9445,2500,337,400,336,0
9446,2500,331,387,368,0
9447,2500,355,385,353,0
9448,2500,358,418,322,0
9449,2500,362,390,282,0
9450,2500,373,390,300,0
9451,2500,329,400,320,0
9452,2500,298,397,328,0
9453,2500,293,413,349,0
9454,2500,332,398,356,0
9455,2500,310,403,352,0
9456,2500,336,407,343,0
9457,2500,324,387,363,0
9458,2500,350,422,315,0
9459,2500,381,394,308,0
9460,2500,359,389,274,0
9461,2500,309,399,323,0
9462,2500,294,409,327,0
9463,2500,309,404,373,0
9464,2500,313,413,340,0
9465,2500,338,395,365,0
9466,2500,342,402,340,0
9467,2500,344,394,366,0
9468,2500,353,414,320,0
9469,2500,348,390,267,0
9470,2500,379,393,305,0
9471,2500,298,399,330,0
9472,2500,307,400,370,0
9473,2500,312,403,363,0
9474,2500,337,406,342,0
9475,2500,334,406,337,0
9476,2500,352,391,360,0
9477,2500,366,414,313,0
9478,2500,354,388,285,0
9479,2500,320,397,326,0
9480,2500,292,408,347,0
9481,2500,310,402,361,0
9482,2500,332,390,369,0
9483,2500,335,403,339,0
9484,2500,342,386,363,0
9485,2500,359,418,321,0
9486,2500,351,387,265,0
9487,2500,367,391,291,0
9488,2500,310,400,329,0
9489,2500,291,410,357,0
9490,2500,312,400,365,0
9491,3000,320,404,362,1
9492,3000,323,400,348,1
9493,3000,326,390,342,1
9494,3000,361,407,340,1
9495,3000,327,405,324,1
9496,3000,317,390,349,1
9497,3000,316,395,333,1
9498,3000,322,404,317,1
9499,3000,358,397,340,1
9500,3000,328,405,350,1
9501,3000,347,398,330,1
9502,3000,358,384,345,1
9503,3000,312,400,340,1
9504,3000,348,401,323,1
9505,3000,356,398,328,1
9506,3000,312,399,336,1
9507,3000,332,402,352,1
9508,3000,329,402,313,1
9509,3000,318,385,351,1
9510,3000,337,402,332,1
9511,3000,316,408,357,1
9512,3000,331,399,294,1
9513,3000,319,393,350,1
9514,3000,326,396,354,1
9515,3000,339,399,325,1
9516,3000,321,395,351,1
9517,3000,356,387,354,1
9518,3000,314,393,350,1
9519,3000,349,397,313,1
9520,3000,334,403,329,1
9521,3000,360,402,335,1
9522,3000,308,395,348,1
9523,3000,321,394,347,1
9524,3000,316,393,349,1
9525,3000,332,396,362,1
9526,3000,315,413,349,1
9527,3000,345,405,317,1
9528,3000,346,404,306,1
9529,3000,329,408,328,1
9530,3000,313,396,334,1
9531,3000,317,400,345,1
9532,3000,328,397,341,1
9533,3000,342,396,330,1
9534,3000,351,402,326,1
9535,3000,343,391,345,1
9536,3000,347,393,336,1
9537,3000,311,387,349,1
9538,3000,308,403,326,1
9539,3000,311,397,327,1
9540,3000,333,404,342,1
9541,3000,359,400,344,1
9542,3000,320,396,347,1
9543,3000,316,402,340,1
9544,3000,355,403,309,1
9545,3000,345,402,357,1
9546,3000,374,401,317,1
9547,3000,316,394,337,1
9548,3000,331,407,343,1
9549,3000,343,394,332,1
9550,3000,375,412,377,1
9551,3000,308,406,347,1
9552,3000,313,393,340,1
9553,3000,324,402,341,1
9554,3000,348,393,345,1
9555,3000,311,392,339,1
9556,3000,350,391,301,1
9557,3000,313,402,352,1
9558,3000,335,406,297,1
9559,3000,360,398,350,1
9560,3000,352,395,306,1
9561,3000,353,396,320,1
9562,3000,324,393,358,1
9563,3000,328,401,308,1
9564,3000,311,407,321,1
9565,3000,324,412,316,1
9566,3000,342,399,311,1
9567,3000,319,397,357,1
9568,3000,357,411,325,1
9569,3000,348,400,341,1
9570,3000,321,404,314,1
9571,3000,320,392,343,1
9572,3000,326,402,338,1
9573,3000,314,399,354,1
9574,3000,318,399,351,1
9575,3000,312,408,331,1
9576,3000,303,397,359,1
9577,3000,354,394,350,1
9578,3000,353,404,319,1
9579,3000,346,403,308,1
9580,3000,326,389,357,1
9581,3000,321,402,300,1
9582,3000,345,391,335,1
9583,3000,328,394,360,1
9584,3000,346,388,330,1
9585,3000,341,394,327,1
9586,3000,357,393,351,1
9587,3000,351,402,316,1
9588,3000,330,392,317,1
9589,3000,347,406,331,1
9590,3000,328,396,342,1
9591,3000,342,396,319,1
9592,3000,328,407,313,1
9593,3000,350,407,302,1
9594,3000,307,396,350,1
9595,3000,331,393,357,1
9596,3000,329,391,350,1
9597,3000,350,404,334,1
9598,3000,351,399,330,1
9599,3000,319,404,312,1
9600,3000,357,396,333,1
9601,3000,310,392,356,1
9602,3000,344,398,326,1
9603,3000,334,405,347,1
9604,3000,323,415,326,1
9605,3000,324,401,322,1
9606,3000,353,391,342,1
9607,3000,314,391,360,1
9608,3000,313,392,335,1
9609,3000,342,392,334,1
9610,3000,365,396,315,1
9611,3000,318,389,359,1
9612,3000,351,401,308,1
9613,3000,327,402,351,1
9614,3000,324,393,355,1
9615,3000,321,399,352,1
9616,3000,326,401,348,1
9617,3000,350,396,308,1
9618,3000,347,406,315,1
9619,3000,349,410,308,1
9620,3000,354,404,329,1
9621,3000,330,398,361,1
9622,3000,353,392,332,1
9623,3000,348,412,320,1
9624,3000,316,400,356,1
9625,3000,345,398,333,1
9626,3000,320,396,356,1
9627,3000,306,398,350,1
9628,3000,354,400,344,1
9629,3000,347,404,330,1
9630,3000,355,408,310,1
9631,3000,320,393,351,1
9632,3000,345,394,303,1
9633,3000,320,399,362,1
9634,3000,355,407,308,1
9635,3000,324,402,324,1
9636,3000,314,403,316,1
9637,3000,317,394,332,1
9638,3000,354,407,310,1
9639,3000,316,409,330,1
9640,3000,336,396,351,1
9641,3000,342,397,297,1
9642,3000,322,412,319,1
9643,3000,324,402,348,1
9644,3000,345,392,327,1
9645,3000,323,401,322,1
9646,3000,350,400,336,1
9647,3000,336,402,349,1
9648,3000,352,395,336,1
9649,3000,335,406,315,1
9650,3000,341,401,308,1
9651,3000,354,386,347,1
9652,3000,321,402,333,1
9653,3000,344,390,331,1
9654,3000,309,399,354,1
9655,3000,315,407,326,1
9656,3000,324,396,325,1
9657,3000,340,399,300,1
9658,3000,332,394,326,1
9659,3000,311,392,344,1
9660,3000,353,410,332,1
9661,3000,351,393,338,1
9662,3000,322,403,351,1
9663,3000,347,399,321,1
9664,3000,347,395,329,1
9665,3000,328,393,325,1
9666,3000,319,400,353,1
9667,3000,309,407,318,1
9668,3000,332,402,310,1
9669,3000,359,404,310,1
9670,3000,344,388,336,1
9671,3000,360,405,307,1
9672,3000,346,408,330,1
9673,3000,342,395,327,1
9674,3000,342,393,324,1
9675,3000,345,404,314,1
9676,3000,362,400,305,1
9677,3000,348,401,323,1
9678,3000,359,393,291,1
9679,3000,343,393,335,1
9680,3000,319,400,352,1
9681,3000,351,403,307,1
9682,3000,324,393,342,1
9683,3000,314,395,359,1
9684,3000,321,399,353,1
9685,3000,340,396,323,1
9686,3000,319,404,300,1
9687,3000,319,398,350,1
9688,3000,348,393,337,1
9689,3000,352,391,348,1
9690,3000,318,391,357,1
9691,3000,319,399,353,1
9692,3000,320,401,350,1
9693,3000,361,407,303,1
9694,3000,369,390,368,1
9695,3000,339,407,336,1
9696,3000,343,406,308,1
9697,3000,334,396,315,1
9698,3000,309,394,328,1
9699,3000,312,400,341,1
9700,3000,323,399,337,1
9701,3000,348,400,323,1
9702,3000,325,400,350,1
9703,3000,322,399,356,1
9704,3000,323,393,353,1
9705,3000,346,397,340,1
9706,3000,346,390,333,1
9707,3000,340,396,328,1
9708,3000,319,393,359,1
9709,3000,339,391,344,1
9710,3000,353,401,312,1
9711,3000,310,397,355,1
9712,3000,349,404,329,1
9713,3000,354,407,325,1
9714,3000,324,397,360,1
9715,3000,343,395,327,1
9716,3000,307,400,329,1
9717,3000,321,395,362,1
9718,3000,318,398,353,1
9719,3000,329,400,352,1
9720,3000,329,406,342,1
9721,3000,310,408,338,1
9722,3000,322,409,356,1
9723,3000,314,409,320,1
9724,3000,308,396,357,1
9725,3000,338,405,337,1
9726,3000,311,400,325,1
9727,3000,343,380,361,1
9728,3000,307,399,318,1
9729,3000,365,415,330,1
9730,3000,348,407,340,1
9731,3000,313,397,326,1
9732,3000,340,391,333,1
9733,3000,315,400,357,1
9734,3000,379,402,373,1
9735,3000,359,395,304,1
9736,3000,318,412,315,1
9737,3000,360,387,351,1
9738,3000,337,401,323,1
9739,3000,304,403,352,1
9740,3000,324,397,335,1
9741,3000,327,388,351,1
9742,3000,315,383,354,1
9743,3000,337,394,306,1
9744,3000,313,393,358,1
9745,3000,353,400,333,1
9746,3000,359,410,342,1
9747,3000,311,393,334,1
9748,3000,339,391,338,1
9749,3000,329,395,326,1
9750,3000,344,401,331,1
9751,3000,352,386,352,1
9752,3000,317,395,327,1
9753,3000,349,402,322,1
9754,3000,363,391,354,1
9755,3000,345,388,336,1
9756,3000,344,396,374,1
9757,3000,333,401,307,1
9758,3000,362,394,303,1
9759,3000,353,398,336,1
9760,3000,357,390,356,1
9761,3000,348,408,324,1
9762,3000,323,397,345,1
9763,3000,347,394,328,1
9764,3000,346,405,330,1
9765,3000,318,392,330,1
9766,3000,330,400,350,1
9767,3000,308,396,357,1
9768,3000,350,385,356,1
9769,3000,308,403,321,1
9770,3000,349,404,313,1
9771,3000,331,400,326,1
9772,3000,335,403,342,1
9773,3000,341,404,319,1
9774,3000,360,404,312,1
9775,3000,338,391,331,1
9776,3000,326,400,355,1
9777,3000,339,400,304,1
9778,3000,347,393,333,1
9779,3000,335,399,320,1
9780,3000,341,403,341,1
9781,3000,323,399,307,1
9782,3000,315,392,348,1
9783,3000,363,402,336,1
9784,3000,311,397,306,1
9785,3000,365,394,298,1
9786,3000,317,402,325,1
9787,3000,352,402,338,1
9788,3000,360,381,355,1
9789,3000,337,401,339,1
9790,3000,315,403,342,1
9791,3000,355,407,322,1
9792,3000,325,391,334,1
9793,3000,339,398,330,1
9794,3000,353,401,333,1
9795,3000,312,404,348,1
9796,3000,322,399,305,1
9797,3000,310,396,335,1
9798,3000,307,399,333,1
9799,3000,343,391,339,1
9800,3000,355,405,297,1
9801,3000,347,392,331,1
9802,3000,348,391,333,1
9803,3000,321,392,324,1
9804,3000,320,397,345,1
9805,3000,332,404,351,1
9806,3000,326,405,303,1
9807,3000,309,394,358,1
9808,3000,306,392,349,1
9809,3000,333,412,351,1
9810,3000,333,408,340,1
9811,3000,322,404,340,1
9812,3000,330,398,357,1
9813,3000,335,397,334,1
9814,3000,346,395,339,1
9815,3000,331,407,341,1
9816,3000,342,406,310,1
9817,3000,338,407,343,1
9818,3000,311,395,348,1
9819,3000,358,410,331,1
9820,3000,339,398,327,1
9821,3000,358,409,331,1
9822,3000,339,404,314,1
9823,3000,318,395,348,1
9824,3000,335,408,310,1
9825,3000,320,402,351,1
9826,3000,341,407,313,1
9827,3000,312,402,315,1
9828,3000,328,403,345,1
9829,3000,329,404,306,1
9830,3000,318,393,344,1
9831,3000,328,397,307,1
9832,3000,338,406,334,1
9833,3000,353,398,322,1
9834,3000,317,405,321,1
9835,3000,305,396,341,1
9836,3000,323,400,352,1
9837,3000,332,395,359,1
9838,3000,317,405,317,1
9839,3000,358,404,330,1
9840,3000,355,398,322,1
9841,3000,335,400,324,1
9842,3000,351,394,293,1
9843,3000,345,393,341,1
9844,3000,314,391,350,1
9845,3000,324,402,325,1
9846,3000,330,402,352,1
9847,3000,309,399,345,1
9848,3000,311,403,331,1
9849,3000,321,403,335,1
9850,3000,347,402,310,1
9851,3000,332,407,343,1
9852,3000,312,394,342,1
9853,3000,330,400,341,1
9854,3000,354,411,330,1
9855,3000,349,402,320,1
9856,3000,349,398,316,1
9857,3000,338,401,313,1
9858,3000,319,404,349,1
9859,3000,328,397,308,1
9860,3000,318,390,352,1
9861,3000,318,406,316,1
9862,3000,350,399,313,1
9863,3000,346,402,332,1
9864,3000,354,392,351,1
9865,3000,343,403,340,1
9866,3000,331,383,363,1
9867,3000,347,407,315,1
9868,3000,359,406,332,1
9869,3000,352,397,334,1
9870,3000,351,396,306,1
9871,3000,312,404,347,1
9872,3000,347,398,328,1
9873,3000,340,420,401,1
9874,3000,310,405,340,1
9875,3000,317,395,347,1
9876,3000,316,392,332,1
9877,3000,348,405,333,1
9878,3000,334,408,337,1
9879,3000,360,404,327,1
9880,3000,330,408,325,1
9881,3000,348,404,320,1
9882,3000,348,405,320,1
9883,3000,342,405,311,1
9884,3000,360,397,338,1
9885,3000,339,395,313,1
9886,3000,338,401,306,1
9887,3000,338,402,322,1
9888,3000,308,409,333,1
9889,3000,317,393,333,1
9890,3000,340,400,337,1
9891,3000,318,394,338,1
9892,3000,349,398,335,1
9893,3000,331,407,340,1
9894,3000,310,398,350,1
9895,3000,315,401,340,1
9896,3000,314,406,336,1
9897,3000,329,395,315,1
9898,3000,304,409,320,1
9899,3000,357,385,352,1
9900,3000,355,385,311,1
9901,3000,364,400,336,1
9902,3000,342,397,326,1
9903,3000,311,395,336,1
9904,3000,322,391,322,1
9905,3000,329,403,342,1
9906,3000,340,391,343,1
9907,3000,341,393,326,1
9908,3000,343,394,341,1
9909,3000,339,410,340,1
9910,3000,306,399,337,1
9911,3000,321,406,340,1
9912,3000,320,402,340,1
9913,3000,350,397,330,1
9914,3000,322,404,340,1
9915,3000,344,393,343,1
9916,3000,305,399,351,1
9917,3000,331,397,336,1
9918,3000,313,400,345,1
9919,3000,331,408,324,1
9920,3000,332,404,313,1
9921,3000,370,395,315,1
9922,3000,370,397,315,1
9923,3000,375,392,315,1
9924,3000,340,402,337,1
9925,3000,316,396,336,1
9926,3000,342,394,345,1
9927,3000,329,402,341,1
9928,3000,369,392,297,1
9929,3000,309,400,336,1
9930,3000,316,400,345,1
9931,3000,346,381,317,1
9932,3000,310,404,327,1
9933,3000,350,392,306,1
9934,3000,303,405,340,1
9935,3000,335,398,339,1
9936,3000,331,393,343,1
9937,3000,347,395,349,1
9938,3000,304,398,341,1
9939,3000,351,394,320,1
9940,3000,331,401,324,1
9941,3000,337,402,326,1
9942,3000,358,386,359,1
9943,3000,340,398,344,1
9944,3000,320,404,336,1
9945,3000,298,413,339,1
9946,3000,315,399,348,1
9947,3000,363,396,357,1
9948,3000,345,394,352,1
9949,3000,305,419,326,1
9950,3000,308,399,337,1
9951,3000,371,390,301,1
9952,3000,369,400,330,1
9953,3000,351,388,307,1
9954,3000,364,403,328,1
9955,3000,341,401,322,1
9956,3000,341,406,320,1
9957,3000,346,408,335,1
9958,3000,359,403,325,1
9959,3000,327,411,345,1
9960,3000,345,402,340,1
9961,3000,368,417,338,1
9962,3000,324,396,341,1
9963,3000,339,393,340,1
9964,3000,305,397,339,1
9965,3000,340,388,312,1
9966,3000,366,407,335,1
9967,3000,307,394,321,1
9968,3000,324,392,341,1
9969,3000,335,409,327,1
9970,3000,309,401,338,1
9971,3000,325,389,320,1
9972,3000,308,408,331,1
9973,3000,304,397,339,1
9974,3000,361,400,327,1
9975,3000,308,399,339,1
9976,3000,343,401,311,1
9977,3000,319,405,316,1
9978,3000,345,398,304,1
9979,3000,325,383,317,1
9980,3000,338,397,336,1
9981,3000,312,397,341,1
9982,3000,354,393,320,1
9983,3000,331,395,301,1
9984,3000,366,396,301,1
9985,3000,361,398,328,1
9986,3000,340,400,325,1
9987,3000,358,382,355,1
9988,3000,311,400,336,1
9989,3000,337,397,339,1
9990,3000,332,405,324,1
9991,3000,321,402,311,1
9992,3000,326,389,351,1
9993,3000,311,408,351,1
9994,3000,312,395,318,1
9995,3000,353,399,312,1
9996,3000,324,405,314,1
9997,3000,341,402,325,1
9998,3000,365,387,313,1
9999,3000,336,409,349,1
10000,3000,320,395,340,1
10001,3000,319,398,328,1
10002,3000,352,401,322,1
10003,3000,318,402,336,1
10004,3000,311,391,313,1
10005,3000,322,398,340,1
10006,3000,361,386,359,1
10007,3000,306,395,329,1
10008,3000,305,401,348,1
10009,3000,337,383,314,1
10010,3000,338,393,342,1
